,site_name,state,country,service_month,invoice_name,submitted_by,status
7808,Kerala_India_279,Kerala,India,SEP-2023,Kerala_India_279-SEP-2023,Eszter S.,POSTED
7809,Kerala_India_279,Kerala,India,OCT-2023,Kerala_India_279-OCT-2023,Carlos R.,POSTED
7810,Kerala_India_279,Kerala,India,NOV-2023,Kerala_India_279-NOV-2023,Carlos R.,POSTED
7811,Kerala_India_279,Kerala,India,DEC-2023,Kerala_India_279-DEC-2023,Adam S.,SUBMITTED
7812,Kerala_India_279,Kerala,India,JAN-2024,Kerala_India_279-JAN-2024,Eszter S.,POSTED
7813,Kerala_India_279,Kerala,India,FEB-2024,Kerala_India_279-FEB-2024,Adam S.,POSTED
7814,Kerala_India_279,Kerala,India,MAR-2024,Kerala_India_279-MAR-2024,Jeff W.,POSTED
7815,Kerala_India_279,Kerala,India,APR-2024,Kerala_India_279-APR-2024,Jeff W.,POSTED
7816,Kerala_India_279,Kerala,India,MAY-2024,Kerala_India_279-MAY-2024,Eszter S.,POSTED
7817,Kerala_India_279,Kerala,India,JUN-2024,Kerala_India_279-JUN-2024,Eszter S.,POSTED
7818,Kerala_India_279,Kerala,India,JUL-2024,Kerala_India_279-JUL-2024,Eszter S.,POSTED
7819,Kerala_India_279,Kerala,India,AUG-2024,Kerala_India_279-AUG-2024,Adam S.,POSTED
7820,Kerala_India_279,Kerala,India,SEP-2024,Kerala_India_279-SEP-2024,Jeff W.,POSTED
7821,Kerala_India_279,Kerala,India,OCT-2024,Kerala_India_279-OCT-2024,Adam S.,POSTED
7822,Kerala_India_279,Kerala,India,NOV-2024,Kerala_India_279-NOV-2024,Eszter S.,POSTED
7823,Kerala_India_279,Kerala,India,DEC-2024,Kerala_India_279-DEC-2024,Jeff W.,POSTED
7824,Victoria_Australia_289,Victoria,Australia,JAN-2021,Victoria_Australia_289-JAN-2021,Carlos R.,POSTED
7825,Victoria_Australia_289,Victoria,Australia,FEB-2021,Victoria_Australia_289-FEB-2021,Jeff W.,POSTED
7826,Victoria_Australia_289,Victoria,Australia,MAR-2021,Victoria_Australia_289-MAR-2021,Carlos R.,POSTED
7827,Victoria_Australia_289,Victoria,Australia,APR-2021,Victoria_Australia_289-APR-2021,Jeff W.,POSTED
7828,Victoria_Australia_289,Victoria,Australia,MAY-2021,Victoria_Australia_289-MAY-2021,Adam S.,POSTED
7829,Victoria_Australia_289,Victoria,Australia,JUN-2021,Victoria_Australia_289-JUN-2021,Carlos R.,POSTED
7830,Victoria_Australia_289,Victoria,Australia,JUL-2021,Victoria_Australia_289-JUL-2021,Eszter S.,POSTED
7831,Victoria_Australia_289,Victoria,Australia,AUG-2021,Victoria_Australia_289-AUG-2021,Carlos R.,POSTED
7832,Victoria_Australia_289,Victoria,Australia,SEP-2021,Victoria_Australia_289-SEP-2021,Adam S.,POSTED
7833,Victoria_Australia_289,Victoria,Australia,OCT-2021,Victoria_Australia_289-OCT-2021,Eszter S.,POSTED
7834,Victoria_Australia_289,Victoria,Australia,NOV-2021,Victoria_Australia_289-NOV-2021,Jeff W.,POSTED
7835,Victoria_Australia_289,Victoria,Australia,DEC-2021,Victoria_Australia_289-DEC-2021,Carlos R.,POSTED
7836,Victoria_Australia_289,Victoria,Australia,JAN-2022,Victoria_Australia_289-JAN-2022,Carlos R.,POSTED
7837,Victoria_Australia_289,Victoria,Australia,FEB-2022,Victoria_Australia_289-FEB-2022,Eszter S.,POSTED
7838,Victoria_Australia_289,Victoria,Australia,MAR-2022,Victoria_Australia_289-MAR-2022,Eszter S.,POSTED
7839,Victoria_Australia_289,Victoria,Australia,APR-2022,Victoria_Australia_289-APR-2022,Eszter S.,POSTED
7840,Victoria_Australia_289,Victoria,Australia,MAY-2022,Victoria_Australia_289-MAY-2022,Adam S.,POSTED
7841,Victoria_Australia_289,Victoria,Australia,JUN-2022,Victoria_Australia_289-JUN-2022,Jeff W.,POSTED
7842,Victoria_Australia_289,Victoria,Australia,JUL-2022,Victoria_Australia_289-JUL-2022,Adam S.,POSTED
7843,Victoria_Australia_289,Victoria,Australia,AUG-2022,Victoria_Australia_289-AUG-2022,Eszter S.,POSTED
7844,Victoria_Australia_289,Victoria,Australia,SEP-2022,Victoria_Australia_289-SEP-2022,Carlos R.,POSTED
7845,Victoria_Australia_289,Victoria,Australia,OCT-2022,Victoria_Australia_289-OCT-2022,Eszter S.,POSTED
7846,Victoria_Australia_289,Victoria,Australia,NOV-2022,Victoria_Australia_289-NOV-2022,Carlos R.,POSTED
7847,Victoria_Australia_289,Victoria,Australia,DEC-2022,Victoria_Australia_289-DEC-2022,Adam S.,POSTED
7848,Victoria_Australia_289,Victoria,Australia,JAN-2023,Victoria_Australia_289-JAN-2023,Carlos R.,POSTED
7849,Victoria_Australia_289,Victoria,Australia,FEB-2023,Victoria_Australia_289-FEB-2023,Carlos R.,POSTED
7850,Victoria_Australia_289,Victoria,Australia,MAR-2023,Victoria_Australia_289-MAR-2023,Adam S.,POSTED
7851,Victoria_Australia_289,Victoria,Australia,APR-2023,Victoria_Australia_289-APR-2023,Adam S.,POSTED
7852,Victoria_Australia_289,Victoria,Australia,MAY-2023,Victoria_Australia_289-MAY-2023,Jeff W.,POSTED
7853,Victoria_Australia_289,Victoria,Australia,JUN-2023,Victoria_Australia_289-JUN-2023,Carlos R.,POSTED
7854,Victoria_Australia_289,Victoria,Australia,JUL-2023,Victoria_Australia_289-JUL-2023,Carlos R.,POSTED
7855,Victoria_Australia_289,Victoria,Australia,AUG-2023,Victoria_Australia_289-AUG-2023,Eszter S.,POSTED
7856,Victoria_Australia_289,Victoria,Australia,SEP-2023,Victoria_Australia_289-SEP-2023,Eszter S.,POSTED
7857,Victoria_Australia_289,Victoria,Australia,OCT-2023,Victoria_Australia_289-OCT-2023,Eszter S.,POSTED
7858,Victoria_Australia_289,Victoria,Australia,NOV-2023,Victoria_Australia_289-NOV-2023,Carlos R.,POSTED
7859,Victoria_Australia_289,Victoria,Australia,DEC-2023,Victoria_Australia_289-DEC-2023,Eszter S.,SUBMITTED
7860,Victoria_Australia_289,Victoria,Australia,JAN-2024,Victoria_Australia_289-JAN-2024,Jeff W.,SUBMITTED
7861,Victoria_Australia_289,Victoria,Australia,FEB-2024,Victoria_Australia_289-FEB-2024,Jeff W.,IN-PROCESS
7862,Victoria_Australia_289,Victoria,Australia,MAR-2024,Victoria_Australia_289-MAR-2024,Jeff W.,POSTED
7863,Victoria_Australia_289,Victoria,Australia,APR-2024,Victoria_Australia_289-APR-2024,Jeff W.,POSTED
7864,Victoria_Australia_289,Victoria,Australia,MAY-2024,Victoria_Australia_289-MAY-2024,Adam S.,POSTED
7865,Victoria_Australia_289,Victoria,Australia,JUN-2024,Victoria_Australia_289-JUN-2024,Eszter S.,POSTED
7866,Victoria_Australia_289,Victoria,Australia,JUL-2024,Victoria_Australia_289-JUL-2024,Carlos R.,POSTED
7867,Victoria_Australia_289,Victoria,Australia,AUG-2024,Victoria_Australia_289-AUG-2024,Carlos R.,POSTED
7868,Victoria_Australia_289,Victoria,Australia,SEP-2024,Victoria_Australia_289-SEP-2024,Eszter S.,POSTED
7869,Victoria_Australia_289,Victoria,Australia,OCT-2024,Victoria_Australia_289-OCT-2024,Eszter S.,POSTED
7870,Victoria_Australia_289,Victoria,Australia,NOV-2024,Victoria_Australia_289-NOV-2024,Eszter S.,POSTED
7871,Victoria_Australia_289,Victoria,Australia,DEC-2024,Victoria_Australia_289-DEC-2024,Carlos R.,POSTED
7872,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JAN-2021,Australian Capital Territory_Australia_138-JAN-2021,Carlos R.,POSTED
7873,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,FEB-2021,Australian Capital Territory_Australia_138-FEB-2021,Eszter S.,POSTED
7874,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAR-2021,Australian Capital Territory_Australia_138-MAR-2021,Carlos R.,POSTED
7875,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,APR-2021,Australian Capital Territory_Australia_138-APR-2021,Carlos R.,POSTED
7876,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAY-2021,Australian Capital Territory_Australia_138-MAY-2021,Carlos R.,SUBMITTED
7877,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUN-2021,Australian Capital Territory_Australia_138-JUN-2021,Adam S.,POSTED
7878,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUL-2021,Australian Capital Territory_Australia_138-JUL-2021,Eszter S.,POSTED
7879,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,AUG-2021,Australian Capital Territory_Australia_138-AUG-2021,Eszter S.,POSTED
7880,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,SEP-2021,Australian Capital Territory_Australia_138-SEP-2021,Eszter S.,POSTED
7881,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,OCT-2021,Australian Capital Territory_Australia_138-OCT-2021,Adam S.,POSTED
7882,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,NOV-2021,Australian Capital Territory_Australia_138-NOV-2021,Adam S.,POSTED
7883,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,DEC-2021,Australian Capital Territory_Australia_138-DEC-2021,Carlos R.,POSTED
7884,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JAN-2022,Australian Capital Territory_Australia_138-JAN-2022,Jeff W.,POSTED
7885,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,FEB-2022,Australian Capital Territory_Australia_138-FEB-2022,Jeff W.,POSTED
7886,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAR-2022,Australian Capital Territory_Australia_138-MAR-2022,Eszter S.,POSTED
7887,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,APR-2022,Australian Capital Territory_Australia_138-APR-2022,Adam S.,POSTED
7888,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAY-2022,Australian Capital Territory_Australia_138-MAY-2022,Eszter S.,POSTED
7889,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUN-2022,Australian Capital Territory_Australia_138-JUN-2022,Adam S.,POSTED
7890,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUL-2022,Australian Capital Territory_Australia_138-JUL-2022,Jeff W.,POSTED
7891,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,AUG-2022,Australian Capital Territory_Australia_138-AUG-2022,Eszter S.,POSTED
7892,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,SEP-2022,Australian Capital Territory_Australia_138-SEP-2022,Carlos R.,POSTED
7893,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,OCT-2022,Australian Capital Territory_Australia_138-OCT-2022,Jeff W.,POSTED
7894,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,NOV-2022,Australian Capital Territory_Australia_138-NOV-2022,Eszter S.,POSTED
7895,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,DEC-2022,Australian Capital Territory_Australia_138-DEC-2022,Jeff W.,POSTED
7896,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JAN-2023,Australian Capital Territory_Australia_138-JAN-2023,Jeff W.,POSTED
7897,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,FEB-2023,Australian Capital Territory_Australia_138-FEB-2023,Adam S.,POSTED
7898,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAR-2023,Australian Capital Territory_Australia_138-MAR-2023,Eszter S.,POSTED
7899,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,APR-2023,Australian Capital Territory_Australia_138-APR-2023,Carlos R.,POSTED
7900,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAY-2023,Australian Capital Territory_Australia_138-MAY-2023,Carlos R.,POSTED
7901,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUN-2023,Australian Capital Territory_Australia_138-JUN-2023,Carlos R.,POSTED
7902,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUL-2023,Australian Capital Territory_Australia_138-JUL-2023,Jeff W.,POSTED
7903,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,AUG-2023,Australian Capital Territory_Australia_138-AUG-2023,Carlos R.,POSTED
7904,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,SEP-2023,Australian Capital Territory_Australia_138-SEP-2023,Eszter S.,POSTED
7905,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,OCT-2023,Australian Capital Territory_Australia_138-OCT-2023,Carlos R.,POSTED
7906,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,NOV-2023,Australian Capital Territory_Australia_138-NOV-2023,Eszter S.,POSTED
7907,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,DEC-2023,Australian Capital Territory_Australia_138-DEC-2023,Jeff W.,POSTED
7908,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JAN-2024,Australian Capital Territory_Australia_138-JAN-2024,Adam S.,POSTED
7909,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,FEB-2024,Australian Capital Territory_Australia_138-FEB-2024,Adam S.,POSTED
7910,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAR-2024,Australian Capital Territory_Australia_138-MAR-2024,Carlos R.,POSTED
7911,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,APR-2024,Australian Capital Territory_Australia_138-APR-2024,Carlos R.,POSTED
7912,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,MAY-2024,Australian Capital Territory_Australia_138-MAY-2024,Eszter S.,POSTED
7913,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUN-2024,Australian Capital Territory_Australia_138-JUN-2024,Adam S.,SUBMITTED
7914,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,JUL-2024,Australian Capital Territory_Australia_138-JUL-2024,Jeff W.,POSTED
7915,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,AUG-2024,Australian Capital Territory_Australia_138-AUG-2024,Carlos R.,POSTED
7916,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,SEP-2024,Australian Capital Territory_Australia_138-SEP-2024,Eszter S.,POSTED
7917,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,OCT-2024,Australian Capital Territory_Australia_138-OCT-2024,Jeff W.,POSTED
7918,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,NOV-2024,Australian Capital Territory_Australia_138-NOV-2024,Adam S.,POSTED
7919,Australian Capital Territory_Australia_138,Australian Capital Territory,Australia,DEC-2024,Australian Capital Territory_Australia_138-DEC-2024,Eszter S.,PROCESSED
7920,Maharashtra_India_248,Maharashtra,India,JAN-2021,Maharashtra_India_248-JAN-2021,Carlos R.,POSTED
7921,Maharashtra_India_248,Maharashtra,India,FEB-2021,Maharashtra_India_248-FEB-2021,Jeff W.,POSTED
7922,Maharashtra_India_248,Maharashtra,India,MAR-2021,Maharashtra_India_248-MAR-2021,Eszter S.,POSTED
7923,Maharashtra_India_248,Maharashtra,India,APR-2021,Maharashtra_India_248-APR-2021,Carlos R.,POSTED
7924,Maharashtra_India_248,Maharashtra,India,MAY-2021,Maharashtra_India_248-MAY-2021,Eszter S.,POSTED
7925,Maharashtra_India_248,Maharashtra,India,JUN-2021,Maharashtra_India_248-JUN-2021,Adam S.,SUBMITTED
7926,Maharashtra_India_248,Maharashtra,India,JUL-2021,Maharashtra_India_248-JUL-2021,Eszter S.,POSTED
7927,Maharashtra_India_248,Maharashtra,India,AUG-2021,Maharashtra_India_248-AUG-2021,Carlos R.,POSTED
7928,Maharashtra_India_248,Maharashtra,India,SEP-2021,Maharashtra_India_248-SEP-2021,Carlos R.,POSTED
7929,Maharashtra_India_248,Maharashtra,India,OCT-2021,Maharashtra_India_248-OCT-2021,Adam S.,POSTED
7930,Maharashtra_India_248,Maharashtra,India,NOV-2021,Maharashtra_India_248-NOV-2021,Adam S.,POSTED
7931,Maharashtra_India_248,Maharashtra,India,DEC-2021,Maharashtra_India_248-DEC-2021,Adam S.,POSTED
7932,Maharashtra_India_248,Maharashtra,India,JAN-2022,Maharashtra_India_248-JAN-2022,Adam S.,POSTED
7933,Maharashtra_India_248,Maharashtra,India,FEB-2022,Maharashtra_India_248-FEB-2022,Jeff W.,SUBMITTED
7934,Maharashtra_India_248,Maharashtra,India,MAR-2022,Maharashtra_India_248-MAR-2022,Jeff W.,POSTED
7935,Maharashtra_India_248,Maharashtra,India,APR-2022,Maharashtra_India_248-APR-2022,Adam S.,POSTED
7936,Maharashtra_India_248,Maharashtra,India,MAY-2022,Maharashtra_India_248-MAY-2022,Carlos R.,POSTED
7937,Maharashtra_India_248,Maharashtra,India,JUN-2022,Maharashtra_India_248-JUN-2022,Adam S.,POSTED
7938,Maharashtra_India_248,Maharashtra,India,JUL-2022,Maharashtra_India_248-JUL-2022,Adam S.,POSTED
7939,Maharashtra_India_248,Maharashtra,India,AUG-2022,Maharashtra_India_248-AUG-2022,Carlos R.,POSTED
7940,Maharashtra_India_248,Maharashtra,India,SEP-2022,Maharashtra_India_248-SEP-2022,Adam S.,POSTED
7941,Maharashtra_India_248,Maharashtra,India,OCT-2022,Maharashtra_India_248-OCT-2022,Jeff W.,POSTED
7942,Maharashtra_India_248,Maharashtra,India,NOV-2022,Maharashtra_India_248-NOV-2022,Eszter S.,POSTED
7943,Maharashtra_India_248,Maharashtra,India,DEC-2022,Maharashtra_India_248-DEC-2022,Jeff W.,POSTED
7944,Maharashtra_India_248,Maharashtra,India,JAN-2023,Maharashtra_India_248-JAN-2023,Jeff W.,POSTED
7945,Maharashtra_India_248,Maharashtra,India,FEB-2023,Maharashtra_India_248-FEB-2023,Eszter S.,POSTED
7946,Maharashtra_India_248,Maharashtra,India,MAR-2023,Maharashtra_India_248-MAR-2023,Carlos R.,POSTED
7947,Maharashtra_India_248,Maharashtra,India,APR-2023,Maharashtra_India_248-APR-2023,Carlos R.,POSTED
7948,Maharashtra_India_248,Maharashtra,India,MAY-2023,Maharashtra_India_248-MAY-2023,Eszter S.,POSTED
7949,Maharashtra_India_248,Maharashtra,India,JUN-2023,Maharashtra_India_248-JUN-2023,Eszter S.,PROCESSED
7950,Maharashtra_India_248,Maharashtra,India,JUL-2023,Maharashtra_India_248-JUL-2023,Jeff W.,POSTED
7951,Maharashtra_India_248,Maharashtra,India,AUG-2023,Maharashtra_India_248-AUG-2023,Jeff W.,POSTED
7952,Maharashtra_India_248,Maharashtra,India,SEP-2023,Maharashtra_India_248-SEP-2023,Carlos R.,POSTED
7953,Maharashtra_India_248,Maharashtra,India,OCT-2023,Maharashtra_India_248-OCT-2023,Carlos R.,POSTED
7954,Maharashtra_India_248,Maharashtra,India,NOV-2023,Maharashtra_India_248-NOV-2023,Eszter S.,POSTED
7955,Maharashtra_India_248,Maharashtra,India,DEC-2023,Maharashtra_India_248-DEC-2023,Carlos R.,POSTED
7956,Maharashtra_India_248,Maharashtra,India,JAN-2024,Maharashtra_India_248-JAN-2024,Jeff W.,POSTED
7957,Maharashtra_India_248,Maharashtra,India,FEB-2024,Maharashtra_India_248-FEB-2024,Jeff W.,POSTED
7958,Maharashtra_India_248,Maharashtra,India,MAR-2024,Maharashtra_India_248-MAR-2024,Jeff W.,POSTED
7959,Maharashtra_India_248,Maharashtra,India,APR-2024,Maharashtra_India_248-APR-2024,Eszter S.,POSTED
7960,Maharashtra_India_248,Maharashtra,India,MAY-2024,Maharashtra_India_248-MAY-2024,Carlos R.,POSTED
7961,Maharashtra_India_248,Maharashtra,India,JUN-2024,Maharashtra_India_248-JUN-2024,Eszter S.,POSTED
7962,Maharashtra_India_248,Maharashtra,India,JUL-2024,Maharashtra_India_248-JUL-2024,Eszter S.,POSTED
7963,Maharashtra_India_248,Maharashtra,India,AUG-2024,Maharashtra_India_248-AUG-2024,Adam S.,POSTED
7964,Maharashtra_India_248,Maharashtra,India,SEP-2024,Maharashtra_India_248-SEP-2024,Carlos R.,IN-PROCESS
7965,Maharashtra_India_248,Maharashtra,India,OCT-2024,Maharashtra_India_248-OCT-2024,Carlos R.,POSTED
7966,Maharashtra_India_248,Maharashtra,India,NOV-2024,Maharashtra_India_248-NOV-2024,Adam S.,POSTED
7967,Maharashtra_India_248,Maharashtra,India,DEC-2024,Maharashtra_India_248-DEC-2024,Adam S.,POSTED
7968,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,JAN-2021,Newfoundland and Labrador_Canada_75-JAN-2021,Eszter S.,POSTED
7969,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,FEB-2021,Newfoundland and Labrador_Canada_75-FEB-2021,Eszter S.,POSTED
7970,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,MAR-2021,Newfoundland and Labrador_Canada_75-MAR-2021,Eszter S.,POSTED
7971,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,APR-2021,Newfoundland and Labrador_Canada_75-APR-2021,Adam S.,POSTED
7972,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,MAY-2021,Newfoundland and Labrador_Canada_75-MAY-2021,Adam S.,POSTED
7973,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,JUN-2021,Newfoundland and Labrador_Canada_75-JUN-2021,Jeff W.,POSTED
7974,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,JUL-2021,Newfoundland and Labrador_Canada_75-JUL-2021,Carlos R.,POSTED
7975,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,AUG-2021,Newfoundland and Labrador_Canada_75-AUG-2021,Adam S.,PROCESSED
7976,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,SEP-2021,Newfoundland and Labrador_Canada_75-SEP-2021,Adam S.,POSTED
7977,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,OCT-2021,Newfoundland and Labrador_Canada_75-OCT-2021,Eszter S.,POSTED
7978,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,NOV-2021,Newfoundland and Labrador_Canada_75-NOV-2021,Carlos R.,POSTED
7979,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,DEC-2021,Newfoundland and Labrador_Canada_75-DEC-2021,Adam S.,POSTED
7980,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,JAN-2022,Newfoundland and Labrador_Canada_75-JAN-2022,Jeff W.,POSTED
7981,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,FEB-2022,Newfoundland and Labrador_Canada_75-FEB-2022,Eszter S.,POSTED
7982,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,MAR-2022,Newfoundland and Labrador_Canada_75-MAR-2022,Eszter S.,POSTED
7983,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,APR-2022,Newfoundland and Labrador_Canada_75-APR-2022,Adam S.,POSTED
7984,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,MAY-2022,Newfoundland and Labrador_Canada_75-MAY-2022,Eszter S.,POSTED
7985,Newfoundland and Labrador_Canada_75,Newfoundland and Labrador,Canada,JUN-2022,Newfoundland and Labrador_Canada_75-JUN-2022,Adam S.,POSTED
